rank,row,col,utility,suitability,basis_match,block_row,block_col
415,150,194,0.7834197,0.6667996,1,9,12
416,76,68,0.7832331,0.6665125,1,4,4
417,88,94,0.78320783,0.6664736,1,5,5
418,98,78,0.7831298,0.66635364,1,6,4
419,104,72,0.7831,0.6663078,1,6,4
420,101,82,0.782967,0.666103,1,6,5
421,87,82,0.7826928,0.6656813,1,5,5
422,191,159,0.7825837,0.66551346,1,11,9
423,200,180,0.7824695,0.6653377,1,12,11
424,190,188,0.78237575,0.6651935,1,11,11
425,102,73,0.78230464,0.66508406,1,6,4
426,97,86,0.7821982,0.6649204,1,6,5
427,90,59,0.7821446,0.6648379,1,5,3
428,187,183,0.78202343,0.6646515,1,11,11
429,173,163,0.7815129,0.66386604,1,10,10
430,75,66,0.78147703,0.66381085,1,4,4
431,200,179,0.78143597,0.6637477,1,12,11
432,153,176,0.7811905,0.6633701,1,9,11
433,90,80,0.7811834,0.66335917,1,5,5
434,83,93,0.7808476,0.6628425,1,5,5
435,87,81,0.7806405,0.66252387,1,5,5
436,83,85,0.78051054,0.662324,1,5,5
437,157,186,0.78050387,0.66231364,1,9,11
438,70,72,0.78049225,0.6622958,1,4,4
439,87,79,0.7804549,0.6622383,1,5,4
440,92,63,0.7803892,0.6621372,1,5,3
441,193,160,0.7799524,0.6614653,1,12,10
442,182,156,0.7797633,0.6611743,1,11,9
443,91,64,0.7796372,0.6609804,1,5,4
444,157,164,0.7795049,0.66077685,1,9,10
445,86,90,0.7791606,0.6602471,1,5,5
446,100,59,0.7791482,0.66022813,1,6,3
447,100,70,0.7789532,0.6599281,1,6,4
448,97,94,0.7787436,0.6596056,1,6,5
449,70,73,0.7785671,0.659334,1,4,4
450,190,186,0.77822626,0.6588096,1,11,11
451,89,61,0.77800107,0.65846324,1,5,3
452,95,75,0.77756894,0.65779835,1,5,4
453,174,186,0.77742285,0.65757364,1,10,11
454,92,72,0.77737015,0.6574926,1,5,4
455,191,204,0.7772525,0.65731156,1,11,12
456,87,80,0.77718824,0.65721273,1,5,5
457,145,182,0.7770641,0.65702176,1,9,11
458,173,187,0.777028,0.6569662,1,10,11
459,73,73,0.7768474,0.6566884,1,4,4
460,182,171,0.7767939,0.656606,1,11,10
461,108,68,0.77624583,0.6557629,1,6,4
462,89,69,0.7762015,0.6556946,1,5,4
463,191,202,0.7761416,0.65560246,1,11,12
464,95,91,0.7760627,0.6554812,1,5,5
465,73,82,0.7758707,0.6551857,1,4,5
466,102,85,0.7757403,0.65498513,1,6,5
467,91,84,0.77567124,0.6548789,1,5,5
468,69,76,0.7756336,0.65482086,1,4,4
469,179,191,0.77559614,0.6547633,1,11,11
470,178,191,0.77545404,0.6545448,1,11,11
471,183,156,0.77538455,0.65443784,1,11,9
472,87,76,0.7752681,0.65425867,1,5,4
473,100,66,0.77508754,0.65398085,1,6,4
474,78,94,0.77489495,0.6536846,1,4,5
475,77,64,0.77482224,0.6535727,1,4,4
476,199,179,0.77482074,0.6535704,1,12,11
477,83,74,0.7747422,0.65344954,1,5,4
478,96,66,0.77461183,0.653249,1,6,4
479,82,75,0.77447,0.6530307,1,5,4
480,95,79,0.77443707,0.6529801,1,5,4
481,152,175,0.7744328,0.6529736,1,9,10
482,89,85,0.77440995,0.6529384,1,5,5
483,99,88,0.77431095,0.6527861,1,6,5
484,166,194,0.7741264,0.65250224,1,10,12
485,192,204,0.77403736,0.65236515,1,12,12
486,90,81,0.7738545,0.65208393,1,5,5
487,97,84,0.77376914,0.6519525,1,6,5
488,158,164,0.7736808,0.6518166,1,9,10
489,199,180,0.77363646,0.6517485,1,12,11
490,193,188,0.77352476,0.65157664,1,12,11
491,182,157,0.77335405,0.65131396,1,11,9
492,173,164,0.7733396,0.6512918,1,10,10
493,90,79,0.7732891,0.65121406,1,5,4
494,158,186,0.7732742,0.65119106,1,9,11
495,83,66,0.7731178,0.65095043,1,5,4
496,191,208,0.7730968,0.6509181,1,11,13
497,94,74,0.7730051,0.6507771,1,5,4
498,76,92,0.7727002,0.650308,1,4,5
499,99,59,0.77227336,0.64965135,1,6,3
500,95,68,0.7713891,0.64829105,1,5,4
501,202,193,0.7709695,0.6476455,1,12,12
502,103,72,0.7709122,0.64755726,1,6,4
503,76,91,0.7708714,0.6474945,1,4,5
504,158,163,0.77087027,0.64749277,1,9,10
505,186,168,0.7708453,0.6474544,1,11,10
506,106,68,0.77038455,0.64674544,1,6,4
507,108,67,0.7703727,0.64672726,1,6,4
508,84,71,0.7703562,0.6467018,1,5,4
509,191,158,0.7702825,0.64658844,1,11,9
510,192,186,0.77027464,0.64657634,1,12,11
511,94,84,0.77022445,0.6464992,1,5,5
512,153,191,0.7702018,0.6464644,1,9,11
513,187,184,0.770168,0.6464124,1,11,11
514,179,175,0.77012753,0.64635,1,11,10
515,97,77,0.7698094,0.6458607,1,6,4
516,81,62,0.769801,0.6458478,1,5,3
517,73,76,0.7695855,0.6455162,1,4,4
518,84,90,0.769048,0.64468926,1,5,5
519,93,63,0.76904345,0.6446823,1,5,3
520,101,84,0.76901424,0.64463735,1,6,5
521,95,71,0.7688941,0.6444525,1,5,4
522,175,162,0.76853716,0.6439034,1,10,10
523,97,72,0.7683705,0.64364696,1,6,4
524,193,162,0.7682503,0.643462,1,12,10
525,87,95,0.76768637,0.6425944,1,5,5
526,152,176,0.7675303,0.6423544,1,9,11
527,146,183,0.7672903,0.6419851,1,9,11
528,157,203,0.76728314,0.6419741,1,9,12
529,147,196,0.7672191,0.6418756,1,9,12
530,91,72,0.7671927,0.64183503,1,5,4
531,156,163,0.76717025,0.6418004,1,9,10
532,82,68,0.76705253,0.64161927,1,5,4
533,178,175,0.76694554,0.6414547,1,11,10
534,105,88,0.7666384,0.64098215,1,6,5
535,90,72,0.7663589,0.6405522,1,5,4
536,105,76,0.7662472,0.6403804,1,6,4
537,176,163,0.76603657,0.6400563,1,11,10
538,187,166,0.7659951,0.6399925,1,11,10
539,186,167,0.7656202,0.6394157,1,11,10
540,175,203,0.7655673,0.6393344,1,10,12
541,87,93,0.7654762,0.63919425,1,5,5
542,146,182,0.7653351,0.6389771,1,9,11
543,103,69,0.76521647,0.6387946,1,6,4
544,70,71,0.76470566,0.6380087,1,4,4
545,98,59,0.7646712,0.6379558,1,6,3
546,94,83,0.764567,0.63779545,1,5,5
547,90,87,0.76439214,0.6375264,1,5,5
548,200,197,0.7643561,0.6374709,1,12,12
549,165,194,0.7643214,0.63741755,1,10,12
550,174,203,0.7642843,0.6373605,1,10,12
551,81,81,0.76389176,0.6367566,1,5,5
552,103,78,0.76388294,0.636743,1,6,4
553,101,81,0.76380026,0.6366159,1,6,5
554,99,71,0.7637747,0.6365765,1,6,4
555,184,194,0.7637543,0.6365451,1,11,12
556,82,91,0.7636666,0.63641024,1,5,5
557,71,71,0.7635533,0.6362359,1,4,4
558,77,63,0.7634335,0.6360516,1,4,3
559,199,167,0.7633188,0.63587505,1,12,10
560,91,78,0.76328754,0.63582706,1,5,4
561,98,70,0.7631663,0.63564056,1,6,4
562,97,87,0.7628805,0.6352008,1,6,5
563,86,66,0.76272166,0.6349564,1,5,4
564,188,168,0.7626821,0.6348955,1,11,10
565,153,192,0.76235485,0.63439214,1,9,12
566,104,86,0.76227474,0.6342688,1,6,5
567,94,62,0.7622471,0.6342263,1,5,3
568,79,78,0.762223,0.63418925,1,4,4
569,183,172,0.7621528,0.6340813,1,11,10
570,166,156,0.7621139,0.6340215,1,10,9
571,103,65,0.76210356,0.6340055,1,6,4
572,77,78,0.7620856,0.6339779,1,4,4
573,82,59,0.7619263,0.63373274,1,5,3
574,179,159,0.7618848,0.63366896,1,11,9
575,149,165,0.7618656,0.63363945,1,9,10
576,182,172,0.76174366,0.6334518,1,11,10
577,96,94,0.7616063,0.63324046,1,6,5
578,186,183,0.76148677,0.63305664,1,11,11
579,72,78,0.761455,0.6330077,1,4,4
580,108,73,0.7611129,0.6324815,1,6,4
581,101,60,0.76111156,0.63247937,1,6,3
582,79,84,0.76099575,0.6323012,1,4,5
583,75,81,0.7608559,0.63208604,1,4,5
584,73,84,0.7606994,0.6318453,1,4,5
585,187,199,0.76063526,0.63174653,1,11,12
586,191,189,0.7606046,0.6316994,1,11,11
587,201,180,0.7605996,0.6316917,1,12,11
588,104,82,0.76053774,0.6315966,1,6,5
589,109,73,0.76049024,0.6315235,1,6,4
590,148,197,0.7602867,0.6312103,1,9,12
591,87,85,0.76007503,0.6308847,1,5,5
592,183,157,0.7599018,0.6306182,1,11,9
593,76,77,0.7598984,0.630613,1,4,4
594,183,180,0.7597979,0.6304583,1,11,11
595,166,179,0.75964,0.6302154,1,10,11
596,83,60,0.7594651,0.6299463,1,5,3
597,71,85,0.75935787,0.62978137,1,4,5
598,157,189,0.75935733,0.6297806,1,9,11
599,161,167,0.75929165,0.62967944,1,10,10
600,191,165,0.7592835,0.6296669,1,11,10
601,188,183,0.759127,0.62942624,1,11,11
602,83,73,0.75909364,0.6293748,1,5,4
603,78,72,0.759061,0.6293246,1,4,4
604,202,194,0.7590176,0.6292579,1,12,12
605,72,70,0.7590128,0.6292505,1,4,4
606,200,199,0.7588953,0.6290697,1,12,12
607,96,91,0.7588204,0.62895447,1,6,5
608,86,71,0.7587806,0.62889326,1,5,4
609,105,81,0.758626,0.62865543,1,6,5
610,73,66,0.75851536,0.6284852,1,4,4
611,94,68,0.75834304,0.6282201,1,5,4
612,153,174,0.7581637,0.6279442,1,9,10
613,196,175,0.7581536,0.6279287,1,12,10
614,176,188,0.75811565,0.6278703,1,11,11
615,80,67,0.75811315,0.62786645,1,5,4
616,154,175,0.7580625,0.6277885,1,9,10
617,102,93,0.7580613,0.62778664,1,6,5
618,104,87,0.7578665,0.627487,1,6,5
619,97,78,0.7577801,0.627354,1,6,4
620,80,86,0.7577232,0.62726647,1,5,5
621,98,88,0.7576064,0.6270868,1,6,5
622,101,68,0.757506,0.6269323,1,6,4
623,183,179,0.7573442,0.6266834,1,11,11
624,79,60,0.75729895,0.62661386,1,4,3
625,94,76,0.7571205,0.62633926,1,5,4
626,189,165,0.7568958,0.62599355,1,11,10
627,90,93,0.75687057,0.62595475,1,5,5
628,179,176,0.7565119,0.62540305,1,11,11
629,81,75,0.75646996,0.62533844,1,5,4
630,181,194,0.756404,0.6252369,1,11,12
631,184,171,0.7560524,0.624696,1,11,10
632,147,180,0.755848,0.62438154,1,9,11
633,166,180,0.75543714,0.62374943,1,10,11
634,181,157,0.75521576,0.62340885,1,11,9
635,173,186,0.7552073,0.6233959,1,10,11
636,152,192,0.75504035,0.623139,1,9,12
637,89,94,0.7549831,0.623051,1,5,5
638,72,71,0.7549573,0.62301135,1,4,4
639,98,71,0.7549478,0.62299657,1,6,4
640,95,81,0.75465894,0.6225522,1,5,5
641,98,95,0.7546252,0.6225003,1,6,5
642,83,81,0.75414586,0.62176293,1,5,5
643,90,82,0.753904,0.62139076,1,5,5
644,183,170,0.75381243,0.6212499,1,11,10
645,165,179,0.7537323,0.6211267,1,10,11
646,178,176,0.75362384,0.6209598,1,11,11
647,149,178,0.7535857,0.6209011,1,9,11
648,159,188,0.75347567,0.6207319,1,9,11
649,166,171,0.753436,0.62067086,1,10,10
650,179,160,0.7534126,0.62063485,1,11,10
651,187,182,0.75305235,0.6200806,1,11,11
652,89,65,0.7529419,0.61991066,1,5,4
653,97,92,0.7528283,0.6197359,1,6,5
654,190,202,0.7527595,0.61963004,1,11,12
655,156,189,0.7526579,0.61947376,1,9,11
656,95,88,0.7524785,0.61919767,1,5,5
657,195,191,0.75225556,0.6188547,1,12,11
658,76,76,0.75217414,0.61872953,1,4,4
659,80,74,0.7520778,0.6185813,1,5,4
660,96,63,0.7520229,0.61849684,1,6,3
661,109,71,0.75201416,0.6184833,1,6,4
662,75,69,0.75197506,0.61842316,1,4,4
663,87,68,0.7518123,0.61817276,1,5,4
664,193,164,0.7517451,0.6180694,1,12,10
665,73,79,0.75139385,0.61752903,1,4,4
666,201,193,0.7512984,0.61738217,1,12,12
667,148,181,0.7512473,0.61730355,1,9,11
668,186,184,0.75120544,0.61723924,1,11,11
669,79,68,0.7509153,0.61679274,1,4,4
670,162,167,0.75089836,0.61676675,1,10,10
671,101,80,0.75070024,0.616462,1,6,5
672,73,72,0.7506443,0.61637586,1,4,4
673,190,204,0.7504342,0.6160527,1,11,12
674,77,68,0.7503903,0.6159851,1,4,4
675,95,66,0.75037634,0.61596364,1,5,4
676,174,211,0.75023264,0.61574256,1,10,13
677,161,168,0.75019217,0.61568034,1,10,10
678,80,79,0.7500527,0.6154657,1,5,4
679,79,58,0.7497056,0.61493176,1,4,3
680,85,69,0.7495023,0.6146189,1,5,4
681,89,59,0.7494217,0.614495,1,5,3
682,156,186,0.7490858,0.61397815,1,9,11
683,81,94,0.74892825,0.6137358,1,5,5
684,200,167,0.74832416,0.61280644,1,12,10
685,176,164,0.748171,0.61257076,1,11,10
686,83,95,0.7481322,0.6125112,1,5,5
687,162,168,0.7480811,0.61243254,1,10,10
688,76,78,0.7478197,0.6120304,1,4,4
689,73,78,0.7475656,0.61163944,1,4,4
690,104,85,0.7473141,0.6112524,1,6,5
691,176,162,0.7471873,0.61105746,1,11,10
692,182,180,0.7470906,0.61090857,1,11,11
693,75,75,0.7469071,0.61062634,1,4,4
694,102,75,0.74655247,0.6100807,1,6,4
695,201,179,0.7463598,0.6097844,1,12,11
696,157,162,0.74630666,0.6097026,1,9,10
697,82,65,0.74630344,0.6096976,1,5,4
698,85,88,0.74617183,0.60949516,1,5,5
699,165,156,0.74605244,0.60931146,1,10,9
700,81,88,0.7455079,0.6084737,1,5,5
701,86,69,0.74489063,0.6075241,1,5,4
702,83,78,0.744715,0.60725385,1,5,4
703,108,81,0.7446699,0.60718447,1,6,5
704,181,196,0.7443701,0.6067233,1,11,12
705,93,75,0.7442917,0.60660267,1,5,4
706,158,189,0.7442689,0.6065675,1,9,11
707,84,88,0.74419355,0.60645163,1,5,5
708,70,85,0.744187,0.60644156,1,4,5
709,184,170,0.74405533,0.606239,1,11,10
710,80,81,0.74394745,0.606073,1,5,5
711,167,194,0.74378633,0.6058252,1,10,12
712,76,86,0.7436291,0.6055833,1,4,5
713,186,169,0.74347895,0.6053523,1,11,10
714,193,203,0.7434614,0.60532516,1,12,12
715,104,88,0.7434182,0.60525876,1,6,5
716,151,194,0.74340236,0.6052344,1,9,12
717,154,190,0.7432126,0.6049425,1,9,11
718,101,89,0.7431317,0.60481805,1,6,5
719,189,166,0.74309987,0.60476905,1,11,10
720,184,197,0.7429694,0.6045683,1,11,12
721,90,83,0.74292344,0.6044976,1,5,5
722,200,170,0.7426668,0.6041028,1,12,10
723,174,165,0.74233365,0.60359025,1,10,10
724,199,171,0.7422692,0.6034911,1,12,10
725,167,156,0.74225235,0.60346514,1,10,9
726,83,72,0.7420897,0.6032149,1,5,4
727,98,61,0.74204886,0.6031521,1,6,3
728,183,197,0.7418623,0.60286504,1,11,12
729,97,80,0.7418426,0.6028348,1,6,5
730,181,156,0.74156535,0.60240823,1,11,9
731,90,77,0.7412932,0.60198957,1,5,4
732,97,79,0.74107516,0.6016541,1,6,4
733,104,83,0.7410748,0.6016536,1,6,5
734,152,174,0.7410537,0.60162115,1,9,10
735,200,169,0.7407569,0.6011645,1,12,10
736,192,165,0.74041975,0.6006458,1,12,10
737,155,189,0.7402346,0.600361,1,9,11
738,200,193,0.7402135,0.6003285,1,12,12
739,102,92,0.7400272,0.6000418,1,6,5
740,82,78,0.7397232,0.59957415,1,5,4
741,92,68,0.7396652,0.599485,1,5,4
742,149,197,0.7396352,0.5994389,1,9,12
743,189,186,0.7395035,0.5992362,1,11,11
744,81,78,0.7394402,0.59913874,1,5,4
745,91,81,0.7393842,0.59905255,1,5,5
746,72,81,0.7392186,0.59879786,1,4,5
747,97,88,0.7389525,0.5983885,1,6,5
748,87,92,0.73874354,0.598067,1,5,5
749,90,60,0.7385731,0.5978047,1,5,3
750,193,186,0.73856187,0.59778756,1,12,11
751,186,199,0.7384926,0.5976809,1,11,12
752,82,84,0.73848486,0.59766906,1,5,5
753,180,192,0.7384329,0.5975891,1,11,12
754,101,85,0.7383952,0.59753114,1,6,5
755,80,85,0.7382947,0.5973765,1,5,5
756,148,171,0.7381286,0.59712094,1,9,10
757,188,200,0.7381135,0.5970977,1,11,12
758,76,75,0.7380438,0.5969905,1,4,4
759,175,189,0.73795325,0.59685117,1,10,11
760,190,189,0.73792815,0.5968126,1,11,11
761,173,203,0.73779494,0.5966076,1,10,12
762,200,198,0.7376139,0.5963291,1,12,12
763,79,75,0.73757005,0.5962617,1,4,4
764,87,86,0.7375111,0.59617096,1,5,5
765,200,171,0.73740405,0.5960063,1,12,10
766,188,185,0.7373163,0.59587127,1,11,11
767,189,187,0.7372612,0.5957864,1,11,11
768,174,202,0.7371868,0.5956721,1,10,12
769,105,78,0.73702884,0.595429,1,6,4
770,101,90,0.7369374,0.5952884,1,6,5
771,101,88,0.7368307,0.5951242,1,6,5
772,180,158,0.7367433,0.59498966,1,11,9
773,153,190,0.7366158,0.5947935,1,9,11
774,76,82,0.7365358,0.59467053,1,4,5
775,195,192,0.73647547,0.59457767,1,12,12
776,108,84,0.7362393,0.5942144,1,6,5
777,88,69,0.7361082,0.5940127,1,5,4
778,184,180,0.7360349,0.5938999,1,11,11
779,149,171,0.7359513,0.5937713,1,9,10
780,155,188,0.7358904,0.5936776,1,9,11
781,175,211,0.73583066,0.59358567,1,10,13
782,174,189,0.73576117,0.5934788,1,10,11
783,78,68,0.73562855,0.5932747,1,4,4
784,78,75,0.7355895,0.59321463,1,4,4
785,69,72,0.73546886,0.5930291,1,4,4
786,186,198,0.7353568,0.59285665,1,11,12
787,164,194,0.735289,0.5927523,1,10,12
788,187,198,0.7352308,0.5926628,1,11,12
789,90,86,0.7349695,0.5922608,1,5,5
790,93,78,0.7347183,0.5918744,1,5,4
791,92,95,0.7346309,0.59173983,1,5,5
792,189,163,0.7345086,0.59155166,1,11,10
793,86,88,0.73444283,0.5914505,1,5,5
794,100,71,0.73422945,0.5911222,1,6,4
795,175,212,0.7341699,0.59103066,1,10,13
796,175,165,0.734154,0.59100616,1,10,10
797,97,81,0.7340603,0.59086204,1,6,5
798,88,72,0.73390424,0.590622,1,5,4
799,170,183,0.73389953,0.5906147,1,10,11
800,176,189,0.733681,0.5902785,1,11,11
801,186,166,0.73353934,0.5900606,1,11,10
802,92,75,0.733534,0.59005237,1,5,4
803,187,169,0.73346794,0.58995074,1,11,10
804,200,181,0.73346376,0.58994424,1,12,11
805,76,79,0.7334298,0.58989197,1,4,4
806,84,85,0.7331183,0.5894128,1,5,5
807,166,157,0.73300153,0.58923316,1,10,9
808,79,87,0.73297244,0.5891884,1,4,5
809,108,76,0.73281527,0.58894664,1,6,4
810,188,199,0.7327082,0.58878195,1,11,12
811,180,159,0.7326553,0.5887004,1,11,9
812,80,82,0.7326451,0.5886848,1,5,5
813,156,203,0.7326367,0.5886718,1,9,12
814,184,157,0.73260903,0.58862936,1,11,9
815,82,63,0.7325707,0.58857036,1,5,3
816,151,193,0.73245263,0.5883887,1,9,12
817,196,174,0.7324365,0.5883638,1,12,10
818,96,88,0.7323793,0.58827585,1,6,5
819,149,181,0.73236465,0.5882533,1,9,11
820,75,71,0.73229295,0.58814305,1,4,4
821,167,179,0.7322703,0.5881082,1,10,11
822,106,81,0.73215544,0.58793145,1,6,5
823,181,193,0.7320945,0.5878377,1,11,12
824,95,84,0.7320323,0.5877421,1,5,5
825,87,74,0.7318907,0.5875241,1,5,4
826,199,166,0.7318498,0.58746123,1,12,10
827,184,172,0.731838,0.58744305,1,11,10
828,108,77,0.7318075,0.5873961,1,6,4
829,145,185,0.7313648,0.5867151,1,9,11
830,158,162,0.7313541,0.58669865,1,9,10
831,184,179,0.73114455,0.58637625,1,11,11
832,84,66,0.7311444,0.5863761,1,5,4
833,170,184,0.73098236,0.58612674,1,10,11
834,74,84,0.730837,0.5859031,1,4,5
835,178,174,0.7308289,0.58589065,1,11,10
836,180,193,0.73044616,0.5853018,1,11,12
837,182,197,0.7304243,0.58526814,1,11,12
838,185,196,0.73035944,0.5851684,1,11,12
839,177,190,0.7302921,0.5850647,1,11,11
840,199,172,0.7302683,0.5850282,1,12,10
841,155,162,0.73018074,0.5848935,1,9,10
842,182,170,0.7300037,0.5846211,1,11,10
843,164,196,0.7299124,0.58448064,1,10,12
844,95,58,0.72979224,0.58429575,1,5,3
845,95,69,0.7295647,0.58394575,1,5,4
846,157,202,0.7292396,0.58344555,1,9,12
847,104,74,0.729215,0.58340776,1,6,4
848,72,87,0.7291715,0.5833409,1,4,5
849,161,166,0.7291628,0.5833275,1,10,10
850,81,69,0.7289754,0.5830391,1,5,4
851,101,91,0.7289753,0.583039,1,6,5
852,180,175,0.7288914,0.5829098,1,11,10
853,165,172,0.7285325,0.5823577,1,10,10
854,160,167,0.7284128,0.5821736,1,10,10
855,89,62,0.7283388,0.5820597,1,5,3
856,106,78,0.7283297,0.58204573,1,6,4
857,73,87,0.728289,0.58198315,1,4,5
858,161,183,0.728243,0.58191234,1,10,11
859,158,202,0.72821724,0.58187276,1,9,12
860,188,182,0.7277731,0.58118933,1,11,11
861,96,78,0.72769284,0.58106595,1,6,4
862,102,69,0.7276856,0.58105475,1,6,4
863,75,61,0.72759205,0.58091086,1,4,3
864,162,183,0.7275729,0.5808815,1,10,11
865,175,202,0.7275729,0.5808814,1,10,12
866,94,93,0.7275361,0.5808248,1,5,5
867,109,74,0.7274365,0.58067155,1,6,4
868,171,184,0.72742784,0.5806582,1,10,11
869,76,85,0.72720516,0.5803157,1,4,5
870,158,204,0.72707134,0.5801098,1,9,12
871,90,94,0.7270707,0.5801088,1,5,5
872,185,169,0.7270657,0.5801011,1,11,10
873,170,200,0.727056,0.5800862,1,10,12
874,155,187,0.7269136,0.579867,1,9,11
875,99,66,0.7268767,0.5798103,1,6,4
876,150,193,0.72677016,0.57964647,1,9,12
877,185,197,0.7265229,0.579266,1,11,12
878,177,191,0.72646916,0.57918334,1,11,11
879,151,177,0.72633487,0.57897675,1,9,11
880,188,165,0.72627354,0.57888234,1,11,10
881,77,87,0.726138,0.57867384,1,4,5
882,147,182,0.72577775,0.57811964,1,9,11
883,148,170,0.725706,0.5780092,1,9,10
884,193,204,0.72553945,0.57775307,1,12,12
885,144,183,0.72546446,0.57763773,1,9,11
886,80,83,0.7253601,0.5774771,1,5,5
887,144,184,0.7253394,0.5774453,1,9,11
888,88,75,0.7252836,0.57735944,1,5,4
889,187,185,0.7252466,0.5773025,1,11,11
890,194,175,0.7252338,0.5772827,1,12,10
891,194,189,0.7250858,0.5770551,1,12,11
892,83,80,0.724891,0.5767554,1,5,5
893,184,156,0.7248253,0.5766544,1,11,9
894,197,193,0.72452104,0.57618624,1,12,12
895,102,63,0.72439164,0.57598716,1,6,3
896,199,178,0.7241129,0.57555836,1,12,11
897,159,163,0.72389543,0.57522374,1,9,10
898,98,66,0.72375834,0.5750128,1,6,4
899,197,194,0.7235175,0.5746423,1,12,12
900,90,85,0.72337246,0.5744192,1,5,5
901,77,92,0.72331345,0.5743284,1,4,5
902,82,88,0.72287905,0.5736601,1,5,5
903,166,170,0.7228351,0.57359254,1,10,10
904,151,178,0.72197956,0.5722763,1,9,11
905,100,81,0.72194505,0.5722232,1,6,5
906,173,202,0.72183293,0.5720507,1,10,12
907,83,71,0.72174925,0.57192194,1,5,4
908,76,80,0.7216742,0.57180655,1,4,5
909,80,62,0.72166026,0.5717851,1,5,3
910,184,181,0.72157633,0.571656,1,11,11
911,154,161,0.7214254,0.5714237,1,9,10
912,172,187,0.72132707,0.5712724,1,10,11
913,91,75,0.721243,0.5711432,1,5,4
914,177,189,0.7211535,0.5710054,1,11,11
915,190,185,0.7211093,0.57093734,1,11,11
916,170,159,0.72082573,0.57050115,1,10,9
917,177,161,0.7206505,0.57023156,1,11,10
918,167,157,0.720649,0.57022923,1,10,9
919,180,191,0.7206131,0.5701741,1,11,11
920,169,199,0.72043306,0.56989706,1,10,12
921,200,178,0.7203928,0.5698352,1,12,11
922,181,171,0.72023463,0.5695918,1,11,10
923,83,91,0.7201756,0.5695009,1,5,5
924,146,199,0.7200413,0.56929433,1,9,12
925,107,78,0.71945894,0.56839836,1,6,4
926,159,189,0.719442,0.56837237,1,9,11
927,170,167,0.7193956,0.5683009,1,10,10
928,178,208,0.7193279,0.56819683,1,11,13
929,197,175,0.7192592,0.5680911,1,12,10
930,198,180,0.71924734,0.5680728,1,12,11
931,157,171,0.7188996,0.5675379,1,9,10
932,155,190,0.7188282,0.56742805,1,9,11
933,102,72,0.7187637,0.5673288,1,6,4
934,189,184,0.71867186,0.5671875,1,11,11
935,160,166,0.71864593,0.5671476,1,10,10
936,181,158,0.718408,0.5667815,1,11,9
937,180,157,0.71828145,0.56658685,1,11,9
938,74,65,0.71791613,0.5660248,1,4,4
939,180,176,0.7178346,0.5658994,1,11,11
940,178,161,0.71782386,0.5658829,1,11,10
941,179,208,0.7177098,0.5657074,1,11,13
942,104,65,0.7176902,0.5656773,1,6,4
943,87,88,0.7171666,0.5648717,1,5,5
944,88,84,0.7170634,0.564713,1,5,5
945,83,88,0.71704054,0.5646778,1,5,5
946,173,211,0.7169807,0.56458575,1,10,13
947,90,76,0.7169732,0.5645742,1,5,4
948,108,75,0.716929,0.56450623,1,6,4
949,81,90,0.7168628,0.56440437,1,5,5
950,185,168,0.716681,0.5641246,1,11,10
951,197,192,0.71648085,0.5638167,1,12,12
952,166,178,0.71645033,0.56376976,1,10,11
953,83,90,0.7164377,0.56375027,1,5,5
954,182,193,0.71636087,0.56363213,1,11,12
955,97,89,0.7163583,0.56362814,1,6,5
956,97,71,0.7163527,0.56361955,1,6,4
957,102,82,0.716316,0.5635631,1,6,5
958,79,65,0.7162119,0.56340295,1,4,4
959,170,168,0.7160239,0.56311375,1,10,10
960,150,197,0.715914,0.56294465,1,9,12
961,166,197,0.7156912,0.56260186,1,10,12
962,151,192,0.7155248,0.56234586,1,9,12
963,97,67,0.7152225,0.5618808,1,6,4
964,93,60,0.7151909,0.5618322,1,5,3
965,103,75,0.71449256,0.56075776,1,6,4
966,172,186,0.71425295,0.56038916,1,10,11
967,76,62,0.71410215,0.56015724,1,4,3
968,101,87,0.7140491,0.5600755,1,6,5
969,152,190,0.71401024,0.5600158,1,9,11
970,73,65,0.7139764,0.55996376,1,4,4
971,173,189,0.7139682,0.5599511,1,10,11
972,103,88,0.7138128,0.5597121,1,6,5
973,173,204,0.71357465,0.55934566,1,10,12
974,196,190,0.7134615,0.5591716,1,12,11
975,176,203,0.71334136,0.5589868,1,11,12
976,177,160,0.7133204,0.5589545,1,11,10
977,183,181,0.71325016,0.5588465,1,11,11
978,95,90,0.71311355,0.5586362,1,5,5
979,172,164,0.7129929,0.5584507,1,10,10
980,157,165,0.7129527,0.55838877,1,9,10
981,167,172,0.71291584,0.5583321,1,10,10
982,186,200,0.7128373,0.5582112,1,11,12
983,180,174,0.71278125,0.558125,1,11,10
984,194,176,0.7125306,0.5577394,1,12,11
985,145,181,0.71245205,0.55761856,1,9,11
986,199,168,0.71243143,0.5575869,1,12,10
987,88,82,0.7123482,0.5574588,1,5,5
988,165,197,0.7121078,0.55708885,1,10,12
989,171,200,0.7120873,0.55705744,1,10,12
990,165,157,0.7119727,0.5568812,1,10,9
991,180,160,0.7119278,0.556812,1,11,10
992,193,161,0.7118405,0.55667776,1,12,10
993,69,82,0.7117721,0.55657244,1,4,5
994,177,176,0.71167195,0.5564185,1,11,11
995,76,66,0.7116705,0.5564163,1,4,4
996,199,200,0.7114978,0.5561505,1,12,12
997,171,199,0.71136606,0.5559478,1,10,12
998,108,74,0.7111577,0.55562717,1,6,4
999,88,63,0.71115196,0.55561846,1,5,3
